plant_id,generation_date,generation_amount
1535726,2023-06-25 17:55:26.000000 UTC,154.6
1535726,2023-05-24 17:55:26.000000 UTC,147
1535726,2023-08-20 17:55:26.000000 UTC,127.9
1535726,2023-11-16 17:55:26.000000 UTC,26
1535726,2023-04-22 17:55:26.000000 UTC,134.5
1535726,2023-07-19 17:55:26.000000 UTC,178.4
1535726,2023-03-21 17:55:26.000000 UTC,116.5
1535726,2023-06-17 17:55:26.000000 UTC,116.8
1535726,2023-11-08 17:55:26.000000 UTC,65.3
1535726,2023-04-14 17:55:26.000000 UTC,133
1535726,2023-07-11 17:55:26.000000 UTC,120.2
1535726,2023-03-13 17:55:26.000000 UTC,127.9
1535726,2023-05-08 17:55:26.000000 UTC,204.6
1535726,2023-03-24 17:00:26.000000 UTC,137.6
1535726,2023-04-17 17:00:26.000000 UTC,132.7
1535726,2023-08-07 17:00:26.000000 UTC,43.6
1535726,2023-11-19 17:55:26.000000 UTC,66.9
1535726,2023-04-25 17:55:26.000000 UTC,135.6
1535726,2023-06-20 17:55:26.000000 UTC,108.4
1535726,2023-11-11 17:55:26.000000 UTC,76.3
1535726,2023-04-17 17:55:26.000000 UTC,132.7
1535726,2023-10-10 17:55:26.000000 UTC,54.8
1535726,2023-06-12 17:55:26.000000 UTC,77.4
1535726,2023-05-11 17:55:26.000000 UTC,126.2
1535726,2023-08-07 17:55:26.000000 UTC,43.6
1535726,2023-04-09 17:55:26.000000 UTC,182.8
1535726,2023-07-06 17:55:26.000000 UTC,111.2
1535726,2023-06-04 17:55:26.000000 UTC,114
1535726,2023-05-03 17:55:26.000000 UTC,71.8
1535726,2023-07-30 17:55:26.000000 UTC,152.7
1535726,2023-02-28 17:55:26.000000 UTC,59.7
1535726,2023-05-27 17:55:26.000000 UTC,120
1535726,2023-08-23 17:55:26.000000 UTC,84.3
1535726,2023-07-17 17:00:26.000000 UTC,96.6
1535726,2023-08-07 17:06:22.000000 UTC,43.6
1535726,2023-08-10 17:55:26.000000 UTC,123.2
1535726,2023-04-12 17:55:26.000000 UTC,176
1535726,2023-06-07 17:55:26.000000 UTC,124.6
1535726,2023-05-06 17:55:26.000000 UTC,101.9
1535726,2023-08-02 17:55:26.000000 UTC,76.9
1535726,2023-04-04 17:55:26.000000 UTC,179.5
1535726,2023-09-27 17:55:26.000000 UTC,129.3
1535726,2023-05-30 17:55:26.000000 UTC,173.4
1535726,2023-06-23 17:55:26.000000 UTC,138.9
1535726,2023-05-22 17:55:26.000000 UTC,113.9
1535726,2023-11-14 17:55:26.000000 UTC,56.3
1535726,2023-07-17 17:55:26.000000 UTC,96.6
1535726,2023-03-19 17:55:26.000000 UTC,38.8
1535726,2023-06-15 17:55:26.000000 UTC,128.8
1535726,2023-05-01 17:55:26.000000 UTC,54
1535726,2023-10-24 17:55:26.000000 UTC,82.9
1535726,2023-03-30 17:55:26.000000 UTC,87.2
1535726,2023-06-26 17:55:26.000000 UTC,126.8
1535726,2023-05-25 17:55:26.000000 UTC,152.4
1535726,2023-08-21 17:55:26.000000 UTC,101.8
1535726,2023-11-17 17:55:26.000000 UTC,28.8
1535726,2023-07-20 17:55:26.000000 UTC,144.1
1535726,2023-06-18 17:55:26.000000 UTC,71.4
1535726,2023-08-13 17:55:26.000000 UTC,39.1
1535726,2023-11-09 17:55:26.000000 UTC,52.2
1535726,2023-04-15 17:55:26.000000 UTC,106.9
1535726,2023-07-12 17:55:26.000000 UTC,95.4
1535726,2023-03-14 17:55:26.000000 UTC,86.1
1535726,2023-05-09 17:55:26.000000 UTC,179.8
1535726,2023-11-01 17:55:26.000000 UTC,88.2
1535726,2023-04-07 17:55:26.000000 UTC,189.6
1535726,2023-07-04 17:55:26.000000 UTC,122.3
1535726,2023-03-06 17:55:26.000000 UTC,75.1
1535726,2023-04-10 17:00:26.000000 UTC,174
1535726,2023-05-20 17:55:26.000000 UTC,9.7
1535726,2023-08-16 17:55:26.000000 UTC,109.2
1535726,2023-11-12 17:55:26.000000 UTC,77.9
1535726,2023-10-11 17:55:26.000000 UTC,73.2
1535726,2023-03-17 17:55:26.000000 UTC,58.5
1535726,2023-06-13 17:55:26.000000 UTC,81.7
1535726,2023-08-08 17:55:26.000000 UTC,49.3
1535726,2023-04-10 17:55:26.000000 UTC,174
1535726,2023-03-09 17:55:26.000000 UTC,65.2
1535726,2023-06-05 17:55:26.000000 UTC,118.3
1535726,2023-05-04 17:55:26.000000 UTC,53
1535726,2023-07-31 17:55:26.000000 UTC,84.3
1535726,2023-04-02 17:55:26.000000 UTC,165.5
1535726,2023-03-01 17:55:26.000000 UTC,63.5
1535726,2023-05-28 17:55:26.000000 UTC,125
1535726,2023-08-24 17:55:26.000000 UTC,69.1
1535726,2023-11-20 17:55:26.000000 UTC,18.1
1535726,2023-04-26 17:55:26.000000 UTC,117.5
1535726,2023-07-23 17:55:26.000000 UTC,134
1535726,2023-03-11 17:55:27.000000 UTC,86.6
1535726,2023-03-03 17:55:27.000000 UTC,62.6
1535726,2023-03-27 17:55:27.000000 UTC,77.2
1535726,2023-02-04 17:00:43.000000 UTC,70.4
1535726,2023-01-27 17:00:43.000000 UTC,50.4
1535726,2023-02-20 17:00:43.000000 UTC,44.4
1535726,2023-01-19 17:00:43.000000 UTC,29.7
1535726,2023-02-12 17:00:43.000000 UTC,50.2
1535726,2023-01-11 17:00:43.000000 UTC,20.3
1535726,2023-03-08 17:00:43.000000 UTC,120.9
1535726,2023-07-20 17:00:27.000000 UTC,144.1
1535726,2023-02-26 17:55:27.000000 UTC,58.2
1535726,2023-03-22 17:55:27.000000 UTC,60.7
1535726,2023-02-23 17:00:43.000000 UTC,69.5
1535726,2023-01-14 17:00:43.000000 UTC,40
1535726,2023-01-06 17:00:43.000000 UTC,19.3
1535726,2023-01-30 17:00:43.000000 UTC,66.9
1535726,2023-03-25 17:55:27.000000 UTC,105.6
1535726,2023-01-09 17:00:43.000000 UTC,39.2
1535726,2023-02-02 17:00:43.000000 UTC,79.5
1535726,2023-01-01 17:00:43.000000 UTC,27.6
1535726,2023-01-25 17:00:43.000000 UTC,54.6
1535726,2023-02-18 17:00:43.000000 UTC,52
1535726,2023-04-01 16:04:19.000000 UTC,64.6
1535726,2023-03-04 17:55:27.000000 UTC,67.1
1535726,2023-02-21 17:00:43.000000 UTC,40.2
1535726,2023-01-20 17:00:43.000000 UTC,31.1
1535726,2023-02-13 17:00:43.000000 UTC,61.7
1535726,2023-01-12 17:00:43.000000 UTC,37.8
1535726,2023-02-05 17:00:43.000000 UTC,36.8
1535726,2023-02-27 17:55:27.000000 UTC,68.1
1535726,2023-03-15 17:55:27.000000 UTC,59.2
1535726,2023-04-08 17:55:27.000000 UTC,180.2
1535726,2023-02-16 17:00:43.000000 UTC,47.2
1535726,2023-03-12 17:00:43.000000 UTC,115.3
1535726,2023-02-08 17:00:43.000000 UTC,51.2
1535726,2023-02-24 17:00:43.000000 UTC,50.9
1535726,2023-01-23 17:00:43.000000 UTC,46.2
1535726,2023-02-19 17:00:43.000000 UTC,46.7
1535726,2023-02-19 17:00:43.000000 UTC,46.7
1535726,2023-02-11 17:00:43.000000 UTC,47.7
1535726,2023-02-22 17:00:43.000000 UTC,50.9
1535726,2023-01-21 17:00:43.000000 UTC,50.2
1535726,2023-02-14 17:00:43.000000 UTC,51.8
1535726,2023-02-06 17:00:43.000000 UTC,36.7
1535726,2023-01-05 17:00:43.000000 UTC,16.2
1535726,2023-01-29 17:00:43.000000 UTC,55.2
1535726,2023-03-16 17:00:27.000000 UTC,58.5
1535726,2023-03-13 17:00:43.000000 UTC,127.9
1535726,2023-02-09 17:00:43.000000 UTC,38.9
1535726,2023-01-08 17:00:43.000000 UTC,39.9
1535726,2023-02-01 17:00:43.000000 UTC,70.2
1535726,2023-02-25 17:00:43.000000 UTC,35.2
1535726,2023-02-17 17:00:43.000000 UTC,47
1535728,2022-11-21 08:00:00.000000 UTC,29.038
1535728,2022-11-29 08:00:00.000000 UTC,21.006
1535728,2022-12-02 08:00:00.000000 UTC,29.815
1535728,2022-11-24 08:00:00.000000 UTC,39.827
1535728,2022-11-16 08:00:00.000000 UTC,3.495
1535728,2022-11-27 08:00:00.000000 UTC,34.57
1535728,2022-11-19 08:00:00.000000 UTC,36.612
1535728,2022-12-05 08:00:00.000000 UTC,19.624
1535728,2022-11-22 08:00:00.000000 UTC,42.141
1535728,2022-11-30 08:00:00.000000 UTC,31.057
1535728,2022-12-03 08:00:00.000000 UTC,33.319
1535728,2022-11-25 08:00:00.000000 UTC,42.339
1535728,2022-11-17 08:00:00.000000 UTC,37.606
1535728,2022-11-28 08:00:00.000000 UTC,1.995
1535728,2022-11-20 08:00:00.000000 UTC,34.785
1535728,2022-12-06 08:00:00.000000 UTC,31.922
1535728,2022-12-01 08:00:00.000000 UTC,41.502
1535728,2022-11-23 08:00:00.000000 UTC,35.461
1535728,2022-12-04 08:00:00.000000 UTC,21.354
1535728,2022-11-26 08:00:00.000000 UTC,38.6
1535728,2022-11-18 08:00:00.000000 UTC,45.851
1535729,2023-06-30 17:00:44.000000 UTC,5.424
1535729,2023-04-14 17:00:44.000000 UTC,1.503
1535729,2023-03-05 17:00:44.000000 UTC,1.846
1535729,2023-02-20 17:00:44.000000 UTC,2.912
1535729,2023-02-23 17:00:44.000000 UTC,3.077
1535729,2023-04-28 17:00:44.000000 UTC,1.648
1535729,2023-07-12 17:00:44.000000 UTC,6.913
1535729,2023-03-14 17:00:44.000000 UTC,0.417
1535729,2023-02-10 17:00:44.000000 UTC,2.93
1535729,2023-03-06 17:00:44.000000 UTC,0.001
1535729,2023-04-03 17:01:44.000000 UTC,1.494
1535729,2023-04-27 17:01:44.000000 UTC,1.422
1535729,2023-03-01 17:00:44.000000 UTC,3.287
1535729,2023-03-17 17:00:44.000000 UTC,7.148
1535729,2023-04-30 17:01:44.000000 UTC,1.635
1535729,2023-06-25 17:01:44.000000 UTC,8.609
1535729,2023-05-16 17:01:44.000000 UTC,11.174
1535729,2023-05-08 17:01:44.000000 UTC,1.602
1535729,2023-03-04 17:00:44.000000 UTC,3.091
1535729,2023-06-28 17:01:44.000000 UTC,0.53
1535729,2023-02-27 17:00:44.000000 UTC,3.224
1535729,2023-02-19 17:00:44.000000 UTC,2.912
1535729,2023-02-11 17:00:44.000000 UTC,2.81
1535729,2023-07-01 17:01:44.000000 UTC,1.539
1535729,2023-03-03 17:01:44.000000 UTC,3.489
1535729,2023-02-24 17:00:45.000000 UTC,2.995
1535729,2023-02-14 17:00:45.000000 UTC,2.875
1535729,2023-02-09 17:00:45.000000 UTC,2.957
1535729,2023-02-15 17:00:45.000000 UTC,2.896
1535729,2023-02-26 17:00:45.000000 UTC,3.066
1535729,2023-05-03 17:00:43.000000 UTC,1.513
1535729,2023-02-28 17:00:43.000000 UTC,3.235
1535729,2023-04-25 17:00:43.000000 UTC,1.658
1535729,2023-05-19 17:00:43.000000 UTC,9.065
1535729,2023-04-17 17:00:43.000000 UTC,1.555
1535729,2023-03-16 17:00:43.000000 UTC,7.148
1535729,2023-02-12 17:00:43.000000 UTC,3.041
1535729,2023-05-11 17:00:43.000000 UTC,15.352
1535729,2023-04-09 17:00:43.000000 UTC,1.536
1535729,2023-07-06 17:00:43.000000 UTC,4.913
1535729,2023-04-20 17:00:43.000000 UTC,1.565
1535729,2023-03-19 17:00:43.000000 UTC,7.148
1535729,2023-05-14 17:00:43.000000 UTC,8.309
1535729,2023-04-12 17:00:43.000000 UTC,1.517
1535729,2023-05-06 17:00:43.000000 UTC,1.555
1535729,2023-04-04 17:00:43.000000 UTC,1.515
1535729,2023-05-09 17:00:43.000000 UTC,1.615
1535729,2023-04-07 17:00:43.000000 UTC,1.534
1535729,2023-07-04 17:00:43.000000 UTC,8.065
1535729,2023-05-01 17:00:43.000000 UTC,1.591
1535729,2023-06-26 17:00:43.000000 UTC,6.134
1535729,2023-04-23 17:00:43.000000 UTC,1.445
1535729,2023-02-18 17:00:43.000000 UTC,2.79
1535729,2023-05-17 17:00:43.000000 UTC,9.321
1535729,2023-04-15 17:00:43.000000 UTC,1.53
1535729,2023-06-29 17:00:43.000000 UTC,0.641
1535729,2023-04-26 17:00:43.000000 UTC,1.642
1535729,2023-02-21 17:00:43.000000 UTC,2.776
1535729,2023-04-18 17:00:43.000000 UTC,1.528
1535729,2023-02-13 17:00:43.000000 UTC,3.052
1535729,2023-05-12 17:00:43.000000 UTC,9.74
1535729,2023-04-10 17:00:43.000000 UTC,1.512
1535729,2023-07-07 17:00:43.000000 UTC,6.199
1535729,2023-05-04 17:00:43.000000 UTC,1.572
1535729,2023-04-02 17:00:43.000000 UTC,4.963
1535729,2023-02-16 17:00:43.000000 UTC,2.827
1535729,2023-05-15 17:00:43.000000 UTC,15.587
1535729,2023-04-13 17:00:43.000000 UTC,1.54
1535729,2023-07-10 17:00:43.000000 UTC,7.456
1535729,2023-03-12 17:00:43.000000 UTC,0.417
1535729,2023-05-07 17:00:43.000000 UTC,1.625
1535729,2023-04-05 17:00:43.000000 UTC,1.43
1535729,2023-07-02 17:00:43.000000 UTC,3.718
1535729,2023-04-29 17:00:43.000000 UTC,1.422
1535729,2023-03-28 17:00:43.000000 UTC,2.449
1535729,2023-04-21 17:00:43.000000 UTC,1.595
1535729,2023-04-08 17:00:43.000000 UTC,1.541
1535729,2023-07-05 17:00:43.000000 UTC,9.449
1535729,2023-05-02 17:00:43.000000 UTC,1.639
1535729,2023-06-27 17:00:43.000000 UTC,2.482
1535729,2023-04-24 17:00:43.000000 UTC,1.503
1535729,2023-05-18 17:00:43.000000 UTC,10.102
1535729,2023-04-16 17:00:43.000000 UTC,1.622
1535729,2023-07-13 17:00:43.000000 UTC,5.17
1535729,2023-03-15 17:00:43.000000 UTC,7.148
1535729,2023-05-10 17:00:43.000000 UTC,9.194
1535729,2023-02-22 17:00:43.000000 UTC,2.726
1535729,2023-04-19 17:00:43.000000 UTC,1.508
1535729,2023-03-18 17:00:43.000000 UTC,7.148
1535729,2023-05-13 17:00:43.000000 UTC,9.515
1535729,2023-04-11 17:00:43.000000 UTC,1.54
1535729,2023-05-05 17:00:43.000000 UTC,1.651
1535729,2023-03-02 17:00:43.000000 UTC,3.271
1535729,2023-07-11 17:00:43.000000 UTC,8.049
1535729,2023-03-13 17:00:43.000000 UTC,0.417
1535729,2023-04-06 17:00:43.000000 UTC,1.464
1535729,2023-07-03 17:00:43.000000 UTC,3.821
1535729,2023-03-29 17:00:43.000000 UTC,2.475
1535729,2023-02-25 17:00:43.000000 UTC,3.144
1535729,2023-04-22 17:00:43.000000 UTC,1.606
1535729,2023-02-17 17:00:43.000000 UTC,2.913
1535729,2023-02-09 07:22:31.000000 UTC,2.453
9977156,2022-12-23 08:00:00.000000 UTC,594.15
9977156,2022-11-21 08:00:00.000000 UTC,710.01
9977156,2022-12-15 08:00:00.000000 UTC,365.16
9977156,2022-12-07 08:00:00.000000 UTC,663.83
9977156,2022-11-29 08:00:00.000000 UTC,370.03
9977156,2023-08-04 16:39:36.000000 UTC,576.56
9977156,2023-08-04 16:39:36.000000 UTC,576.56
9977156,2023-07-25 16:54:20.000000 UTC,"1,054.92"
9977156,2023-07-25 16:54:20.000000 UTC,"1,054.92"
9977156,2023-07-25 16:54:20.000000 UTC,"1,054.92"
9977156,2023-07-25 16:54:20.000000 UTC,"1,054.92"
9977156,2023-01-21 17:00:44.000000 UTC,882.33
9977156,2023-04-17 16:39:24.000000 UTC,"1,010.65"
9977156,2023-04-17 16:39:24.000000 UTC,"1,010.63"
9977156,2023-04-17 16:39:24.000000 UTC,"1,010.65"
9977156,2023-04-17 16:39:24.000000 UTC,"1,010.63"
9977156,2024-02-11 18:00:00.000000 UTC,698.346
9977156,2024-01-10 18:00:00.000000 UTC,84.717
9977156,2023-12-09 18:00:00.000000 UTC,602.432
9977156,2024-03-06 18:00:00.000000 UTC,"1,020.95"
9977156,2024-02-03 18:00:00.000000 UTC,882.409
9977156,2024-01-02 18:00:00.000000 UTC,481.237
9977156,2023-12-01 18:00:00.000000 UTC,704.221
9977156,2024-02-27 18:00:00.000000 UTC,882.632
9977156,2023-12-25 18:00:00.000000 UTC,456.359
9977156,2024-03-22 18:00:00.000000 UTC,963.897
9977156,2024-02-19 18:00:00.000000 UTC,680.019
9977156,2024-02-19 18:00:00.000000 UTC,821.431
9977156,2024-02-19 18:00:00.000000 UTC,680.019
9977156,2024-01-18 18:00:00.000000 UTC,326.155
9977156,2023-12-17 18:00:00.000000 UTC,621.061
9977156,2024-03-14 18:00:00.000000 UTC,525.018
9977156,2023-07-26 16:04:20.000000 UTC,720.87
9977156,2022-12-31 18:10:44.000000 UTC,501
9977156,2023-06-28 16:30:00.000000 UTC,225.66
9977156,2023-07-22 16:30:00.000000 UTC,1
9977156,2023-06-20 16:30:00.000000 UTC,461.86
9977156,2022-12-10 08:00:00.000000 UTC,620.17
9977156,2022-12-02 08:00:00.000000 UTC,711.44
9977156,2022-12-26 08:00:00.000000 UTC,723.39
9977156,2022-11-24 08:00:00.000000 UTC,702.98
9977156,2022-12-18 08:00:00.000000 UTC,481.78
9977156,2022-11-16 08:00:00.000000 UTC,744.23
9977156,2023-06-26 16:14:28.000000 UTC,700.19
9977156,2023-06-26 16:14:28.000000 UTC,700.21
9977156,2023-07-22 17:55:28.000000 UTC,"1,132.33"
9977156,2023-06-09 16:49:20.000000 UTC,248.79
9977156,2023-06-09 16:49:20.000000 UTC,248.79
9977156,2023-08-28 16:49:20.000000 UTC,571.8
9977156,2023-08-28 16:49:20.000000 UTC,571.8
9977156,2023-08-28 16:49:20.000000 UTC,571.8
9977156,2023-08-28 16:49:20.000000 UTC,571.8
9977156,2023-09-30 16:54:20.000000 UTC,60.62
9977156,2023-12-28 18:00:00.000000 UTC,521.63
9977156,2024-03-25 18:00:00.000000 UTC,871.717
9977156,2024-02-22 18:00:00.000000 UTC,441.945
9977156,2024-01-21 18:00:00.000000 UTC,437.097
9977156,2023-12-20 18:00:00.000000 UTC,625.308
9977156,2024-03-17 18:00:00.000000 UTC,907.107
9977156,2024-02-14 18:00:00.000000 UTC,508.854
9977156,2023-12-12 18:00:00.000000 UTC,610.421
9977156,2024-03-09 18:00:00.000000 UTC,"1,028.36"
9977156,2024-02-06 18:00:00.000000 UTC,323.229
9977156,2024-01-05 18:00:00.000000 UTC,480.219
9977156,2023-12-04 18:00:00.000000 UTC,494.417
9977156,2024-03-01 18:00:00.000000 UTC,841.124
9977156,2023-07-05 16:04:20.000000 UTC,951.28
9977156,2023-10-02 16:09:20.000000 UTC,842.97
9977156,2023-07-30 16:09:20.000000 UTC,987.75
9977156,2023-08-23 16:09:20.000000 UTC,763.24
9977156,2023-06-04 16:16:56.000000 UTC,"1,076"
9977156,2023-06-04 16:16:56.000000 UTC,"1,076.01"
9977156,2023-06-04 16:16:56.000000 UTC,"1,075.99"
9977156,2023-06-04 16:16:56.000000 UTC,"1,076.03"
9977156,2023-06-15 16:30:00.000000 UTC,667.52
9977156,2023-07-09 16:30:00.000000 UTC,645.3
9977156,2023-07-01 16:30:00.000000 UTC,416.74
9977156,2023-10-01 16:15:48.000000 UTC,525.33
9977156,2022-11-27 08:00:00.000000 UTC,662.71
9977156,2022-12-21 08:00:00.000000 UTC,547.09
9977156,2022-11-19 08:00:00.000000 UTC,685.48
9977156,2022-12-13 08:00:00.000000 UTC,512.61
9977156,2022-12-05 08:00:00.000000 UTC,634.3
9977156,2023-03-17 16:14:28.000000 UTC,530.41
9977156,2023-02-04 17:00:44.000000 UTC,832.39
9977156,2023-02-28 17:00:44.000000 UTC,866.82
9977156,2023-01-27 17:00:44.000000 UTC,738.98
9977156,2023-01-19 17:00:44.000000 UTC,805.96
9977156,2024-02-17 18:00:00.000000 UTC,811.252
9977156,2024-01-16 18:00:00.000000 UTC,85.004
9977156,2023-12-15 18:00:00.000000 UTC,648.272
9977156,2024-03-12 18:00:00.000000 UTC,911.388
9977156,2024-02-09 18:00:00.000000 UTC,848.827
9977156,2024-01-08 18:00:00.000000 UTC,618.429
9977156,2023-12-07 18:00:00.000000 UTC,111.433
9977156,2024-03-04 18:00:00.000000 UTC,397.339
9977156,2023-12-31 18:00:00.000000 UTC,577.044
9977156,2024-02-25 18:00:00.000000 UTC,699.306
9977156,2023-12-23 18:00:00.000000 UTC,643.126
9977156,2024-03-20 18:00:00.000000 UTC,611.43
9977156,2023-05-05 16:04:20.000000 UTC,991.73
9977156,2023-05-05 16:04:20.000000 UTC,991.76
9977156,2023-05-05 16:04:20.000000 UTC,991.75
9977156,2023-04-10 16:54:24.000000 UTC,"1,062.51"
9977156,2023-04-10 16:54:24.000000 UTC,"1,062.51"
9977156,2023-04-10 16:54:24.000000 UTC,"1,062.51"
9977156,2023-04-10 16:54:24.000000 UTC,"1,062.51"
9977156,2022-12-29 18:10:44.000000 UTC,701
9977156,2023-09-24 16:34:20.000000 UTC,864.67
9977156,2023-09-24 16:34:20.000000 UTC,864.67
9977156,2023-09-24 16:34:20.000000 UTC,864.67
9977156,2023-09-24 16:34:20.000000 UTC,864.67
9977156,2022-11-22 08:00:00.000000 UTC,656.62
9977156,2022-12-16 08:00:00.000000 UTC,339.25
9977156,2022-11-14 08:00:00.000000 UTC,459.54
9977156,2022-12-08 08:00:00.000000 UTC,589.39
9977156,2022-11-30 08:00:00.000000 UTC,478.98
9977156,2022-12-24 08:00:00.000000 UTC,657.78
9977156,2023-02-23 17:00:44.000000 UTC,898.6
9977156,2023-02-15 17:00:44.000000 UTC,880.57
9977156,2023-02-07 17:00:44.000000 UTC,862.6
9977156,2023-12-10 18:00:00.000000 UTC,615.274
9977156,2024-03-07 18:00:00.000000 UTC,909.859
9977156,2024-02-04 18:00:00.000000 UTC,832.719
9977156,2024-01-03 18:00:00.000000 UTC,370.265
9977156,2023-12-02 18:00:00.000000 UTC,761.277
9977156,2024-02-28 18:00:00.000000 UTC,749.941
9977156,2023-12-26 18:00:00.000000 UTC,395.338
9977156,2024-03-23 18:00:00.000000 UTC,956.978
9977156,2024-02-20 18:00:00.000000 UTC,432.106
9977156,2024-01-19 18:00:00.000000 UTC,576.677
9977156,2023-12-18 18:00:00.000000 UTC,655.638
9977156,2024-03-15 18:00:00.000000 UTC,944.409
9977156,2024-02-12 18:00:00.000000 UTC,695.935
9977156,2023-09-05 16:04:20.000000 UTC,"1,005.55"
9977156,2023-09-05 16:04:20.000000 UTC,"1,005.55"
9977156,2023-09-05 16:04:20.000000 UTC,"1,005.55"
9977156,2023-09-05 16:04:20.000000 UTC,"1,005.55"
9977156,2023-05-24 16:46:04.000000 UTC,999.7
9977156,2023-05-24 16:46:04.000000 UTC,999.7
9977156,2023-05-24 16:46:04.000000 UTC,999.7
9977156,2023-05-24 16:46:04.000000 UTC,999.7
9977156,2023-07-14 16:43:56.000000 UTC,925.87
9977156,2023-07-14 16:43:56.000000 UTC,925.89
9977156,2023-07-14 16:43:56.000000 UTC,925.86
9977156,2023-07-14 16:43:56.000000 UTC,925.87
9977156,2023-11-27 11:38:40.000000 UTC,868.87
9977156,2023-01-01 18:10:44.000000 UTC,690
9977156,2023-07-23 16:30:00.000000 UTC,870.26
9977156,2023-08-10 16:49:32.000000 UTC,520.46
9977156,2023-08-10 16:49:32.000000 UTC,520.46
9977156,2022-12-03 08:00:00.000000 UTC,688.92
9977156,2022-11-25 08:00:00.000000 UTC,652
9977156,2022-12-19 08:00:00.000000 UTC,530.01
9977156,2022-11-17 08:00:00.000000 UTC,780.97
9977156,2022-12-11 08:00:00.000000 UTC,679.79
9977156,2023-08-25 16:12:20.000000 UTC,493
9977156,2023-09-01 16:33:56.000000 UTC,77.55
9977156,2023-09-01 16:33:56.000000 UTC,77.55
9977156,2023-09-01 16:33:56.000000 UTC,77.55
9977156,2023-02-10 17:00:44.000000 UTC,980.01
9977156,2023-03-06 17:00:44.000000 UTC,"1,082.50"
9977156,2024-02-23 18:00:00.000000 UTC,509.961
9977156,2024-01-22 18:00:00.000000 UTC,272.025
9977156,2023-12-21 18:00:00.000000 UTC,661.305
9977156,2024-03-18 18:00:00.000000 UTC,619.33
9977156,2024-02-15 18:00:00.000000 UTC,573.588
9977156,2023-12-13 18:00:00.000000 UTC,156.345
9977156,2024-03-10 18:00:00.000000 UTC,"1,037.99"
9977156,2024-02-07 18:00:00.000000 UTC,627.041
9977156,2024-01-06 18:00:00.000000 UTC,589.454
9977156,2023-12-05 18:00:00.000000 UTC,220.853
9977156,2024-03-02 18:00:00.000000 UTC,920.23
9977156,2024-01-30 18:00:00.000000 UTC,537.045
9977156,2023-12-29 18:00:00.000000 UTC,718.624
9977156,2023-06-24 16:54:36.000000 UTC,"1,003.42"
9977156,2023-06-24 16:54:36.000000 UTC,"1,003.42"
9977156,2023-06-24 16:54:36.000000 UTC,"1,003.42"
9977156,2023-06-24 16:54:36.000000 UTC,"1,003.42"
9977156,2023-07-31 16:09:20.000000 UTC,914.95
9977156,2023-08-11 16:30:00.000000 UTC,377.68
9977156,2023-09-03 16:19:20.000000 UTC,931.16
9977156,2023-09-03 16:19:20.000000 UTC,931.16
9977156,2023-09-03 16:19:20.000000 UTC,931.16
9977156,2023-08-03 16:30:00.000000 UTC,554.76
9977156,2023-07-02 16:30:00.000000 UTC,751.89
9977156,2023-05-10 16:31:40.000000 UTC,"1,092.29"
9977156,2023-05-10 16:31:40.000000 UTC,"1,092.30"
9977156,2023-05-10 16:31:40.000000 UTC,"1,092.28"
9977156,2023-05-10 16:31:40.000000 UTC,"1,092.28"
9977156,2023-08-08 16:24:36.000000 UTC,290.51
9977156,2023-08-08 16:24:36.000000 UTC,290.51
9977156,2023-03-22 15:54:32.000000 UTC,"1,008.60"
9977156,2022-11-28 08:00:00.000000 UTC,563.42
9977156,2022-12-22 08:00:00.000000 UTC,539.36
9977156,2022-11-20 08:00:00.000000 UTC,622.58
9977156,2022-12-14 08:00:00.000000 UTC,485.37
9977156,2022-12-06 08:00:00.000000 UTC,667.79
9977156,2023-06-21 16:49:20.000000 UTC,866.08
9977156,2023-06-21 16:49:20.000000 UTC,866.08
9977156,2023-08-08 16:49:20.000000 UTC,290.51
9977156,2023-07-06 16:59:32.000000 UTC,639.78
9977156,2023-07-06 16:59:32.000000 UTC,639.79
9977156,2023-01-04 17:00:44.000000 UTC,209.82
9977156,2023-08-22 16:39:24.000000 UTC,508.16
9977156,2023-08-22 16:39:24.000000 UTC,508.16
9977156,2023-08-22 16:39:24.000000 UTC,508.16
9977156,2022-12-27 17:00:44.000000 UTC,362.13
9977156,2023-12-16 18:00:00.000000 UTC,0.222
9977156,2024-03-13 18:00:00.000000 UTC,933.762
9977156,2024-02-10 18:00:00.000000 UTC,792.538
9977156,2024-01-09 18:00:00.000000 UTC,581.301
9977156,2023-12-08 18:00:00.000000 UTC,176.882
9977156,2024-03-05 18:00:00.000000 UTC,996.828
9977156,2024-02-02 18:00:00.000000 UTC,595.359
9977156,2024-01-01 18:00:00.000000 UTC,537.593
9977156,2024-02-26 18:00:00.000000 UTC,993.446
9977156,2023-12-24 18:00:00.000000 UTC,591.446
9977156,2024-03-21 18:00:00.000000 UTC,601.776
9977156,2024-02-18 18:00:00.000000 UTC,729.632
9977156,2024-01-17 18:00:00.000000 UTC,227.731
9977156,2023-01-29 17:05:44.000000 UTC,549.21
9977156,2023-03-27 16:29:00.000000 UTC,"1,060.10"
9977156,2023-04-13 16:09:20.000000 UTC,"1,207.90"
9977156,2023-04-13 16:09:20.000000 UTC,"1,207.90"
9977156,2023-09-05 16:14:20.000000 UTC,"1,005.55"
9977156,2022-12-30 18:10:44.000000 UTC,450
9977156,2023-10-25 16:26:12.000000 UTC,435.47
9977156,2023-10-25 16:26:12.000000 UTC,435.47
9977156,2023-10-25 16:26:12.000000 UTC,435.47
