generation_date,energy_kwh,energy_kwh_filled,expected_kwh,temp,clouds_all,daily_rain_mm,anomaly_hours,pr_daily,energy_30d,expected_30d,pr_30d
2024-03-13 00:00:00+06:00,1236.8642252491,1275.9994155755,1411.1575290895926,26.926545138888887,34.03472222222222,0.0,0,0.876489123115165,967.25598590775,1390.6550487772802,0.7001555593312591
2024-03-14 00:00:00+06:00,740.635657188,793.2207392382,1408.1134811092438,26.16809027777778,38.520833333333336,0.34,0,0.5259772505015455,965.1885900442334,1397.3869722645024,0.6952543363047394
2024-03-15 00:00:00+06:00,1190.8612426389,1190.7919093,1421.9932525636677,26.84019097222222,47.873263888888886,0.11,0,0.8374591373706823,959.8227552648,1403.9640506442872,0.6881801915267137
2024-03-16 00:00:00+06:00,1058.3877153374,1120.43913096395,1425.744586711963,26.31359375,19.89236111111111,0.42,0,0.7423403358509273,958.8550479304066,1410.5696995890628,0.6845842564330231
2024-03-17 00:00:00+06:00,1192.5879201915,1250.46221258595,1430.7790178064417,26.699583333333333,40.942708333333336,0.0,0,0.833523489895653,958.9122657896601,1417.0397861129138,0.680814267267294
2024-03-18 00:00:00+06:00,793.4379674788,832.8763413999,1439.2021327129667,27.006614583333334,45.145833333333336,0.0,0,0.5513040520466229,957.6255485352965,1424.041637952971,0.6758544756778806
2024-03-19 00:00:00+06:00,725.2878647616,750.17903235205,1443.9304497445949,26.55326388888889,71.23090277777779,0.0,0,0.5023011079861154,961.67403816365,1430.988627896227,0.6749711598146414
2024-03-20 00:00:00+06:00,545.8879602722,550.6999630342,1411.255579699747,22.681684027777777,84.79166666666667,9.46,0,0.38681013426947153,977.0603743441566,1438.385262041873,0.6828191251318447
2024-03-21 00:00:00+06:00,636.4500192029,703.74986195185,1425.3860278012983,22.14232638888889,74.625,6.34,0,0.44651063416458747,973.7547042079967,1445.0405772539282,0.6767121151820414
2024-03-22 00:00:00+06:00,774.7020090277999,774.6563328889,1440.2661702712503,23.23170138888889,39.895833333333336,0.0,0,0.537888082785349,954.4355668219166,1451.7862969891219,0.6599252821364814
2024-03-23 00:00:00+06:00,1269.2713375503,1280.7640024780999,1457.1930534998562,24.898368055555554,24.651041666666668,0.0,0,0.8710385590308644,948.5757438501633,1458.809133283318,0.6522775520957284
2024-03-24 00:00:00+06:00,865.5094263592,865.4529766981,1454.0449775292052,23.872395833333332,64.95138888888889,27.57,0,0.5952425404542314,924.6034981605333,1464.8813131105933,0.6332391787006068
2024-03-25 00:00:00+06:00,925.2270690767999,955.1356354463,1469.4680753728428,25.710520833333334,63.3125,8.61,0,0.6296340047006774,894.2026756222933,1471.0016425051379,0.6103197258503025
2024-03-26 00:00:00+06:00,46.41605106670001,1194.6343805042354,1477.1501406209588,25.727899305555557,33.32638888888889,0.17,0,0.03142270361710679,878.1361031785067,1477.2142418271983,0.5964547061904385
2024-03-27 00:00:00+06:00,510.5804732518,842.1865256216622,1487.272495862967,26.276510416666667,54.44444444444445,1.81,0,0.34329988261871514,864.77918749663,1483.1387361311731,0.5848921240990722
2024-03-28 00:00:00+06:00,937.4851199777,973.42027478885,1488.7137462483206,26.31958333333333,51.458333333333336,0.0,0,0.6297282619578402,845.9785473147866,1488.7579183492496,0.5699223025762209
2024-03-29 00:00:00+06:00,867.5906996834,884.3093151445,1495.2772182438403,26.794861111111114,63.16840277777778,0.12,0,0.5802206367474522,835.2433981205534,1494.3633248893773,0.560014095386327
2024-03-30 00:00:00+06:00,851.551854622,902.365678459,1505.9882035297237,27.61814236111111,63.859375,0.39,0,0.5654439076123832,841.5801822065166,1500.4286968016397,0.5619929562323159
2024-03-31 00:00:00+06:00,1170.3209619556,1224.5960659765,1509.5042737353656,28.000833333333333,42.84722222222222,0.0,0,0.7753015227042488,830.0099330192833,1506.0484378687481,0.5517598987504225
2024-04-01 00:00:00+06:00,1154.3929690356,1209.19193405325,1532.736157903054,29.368750000000002,20.291666666666668,0.0,0,0.7531583065248048,826.0468470047034,1511.8554652300145,0.5465885817142137
2024-04-02 00:00:00+06:00,1158.1945210563,1237.53481802965,1539.9879747508596,29.889288194444443,23.375,0.0,0,0.7520802370185218,812.6054749994299,1517.5908350475902,0.5352200507352064
2024-04-03 00:00:00+06:00,1046.2674027358,1153.16000137835,1543.6349375840628,29.991510416666667,24.944444444444443,0.0,0,0.677794585534135,807.7391922775466,1522.9846885259824,0.5303232055478193
2024-04-04 00:00:00+06:00,1142.3919614429,1245.3222265281,1546.1500607061257,30.466319444444448,36.30555555555556,0.0,0,0.7388622815311797,820.0311434212566,1528.2117030467223,0.5363619192752243
2024-04-05 00:00:00+06:00,737.3954619514,796.5453852643,1545.013048798365,30.426111111111112,44.354166666666664,0.78,0,0.4772745851725394,833.7322742036633,1535.01363234764,0.5432151250950715
2024-04-06 00:00:00+06:00,993.987919064,1083.44922093205,1561.4628497992123,31.57862847222222,46.604166666666664,0.22,0,0.6365748113647509,851.88054656761,1541.6629000003938,0.5525570165466089
2024-04-07 00:00:00+06:00,498.7656358279,509.46698190989997,1544.3276946944484,28.88987847222222,59.79340277777778,0.0,0,0.32296619269434446,864.0998689855465,1547.8190840324867,0.5580390160667766
2024-04-08 00:00:00+06:00,248.5175188804,270.5099161513,1552.7686157539272,28.588038194444447,72.16493055555556,0.0,0,0.16004800480832454,859.9825434053699,1553.3632794671075,0.5525284343966785
2024-04-09 00:00:00+06:00,748.3738454241,782.95782575465,1560.1031143868083,28.93732638888889,47.416666666666664,0.0,0,0.4796951166386492,852.3114069878101,1559.0441230324222,0.5457246065403998
2024-04-10 00:00:00+06:00,713.6664745112,713.6410819223,1566.371067098038,28.53039930555556,48.296875,0.4,0,0.45561775846216657,856.2258067208065,1564.4770540990028,0.5460269985105687
2024-04-11 00:00:00+06:00,598.3471346223,598.3471346223,1567.7416168487448,27.833298611111108,76.43229166666667,0.0,0,0.38166183010757465,886.9210675282767,1569.6800602891647,0.5647209823621208
2024-04-12 00:00:00+06:00,914.8097494221,1006.70539991105,1579.319725293421,29.44079861111111,59.973958333333336,0.0,0,0.5792429074183431,899.13919316123,1574.689106530564,0.5711321208693485
2024-04-13 00:00:00+06:00,930.7391797669,930.7297252169,1590.0746384771148,29.830190972222223,34.98611111111111,1.5,0,0.5853430758812116,903.4196955584499,1579.5410269983045,0.5718817582818904
2024-04-14 00:00:00+06:00,843.7537670219,843.7537670219,1590.5854845769252,29.469739583333332,50.685763888888886,0.0,0,0.5304674129138852,912.4756451735167,1584.5187843149424,0.5756320409195457
2024-04-15 00:00:00+06:00,939.4951348999999,991.2723324,1599.955407549946,30.40736111111111,24.640625,0.13,0,0.5872008247646562,923.2246152482967,1589.293036728495,0.5805127837862958
2024-04-16 00:00:00+06:00,789.3467600333,807.16483149435,1602.8401123337096,29.746319444444442,47.901041666666664,4.36,0,0.4924675605254374,924.1589201129133,1593.8746055950019,0.5789233060702217
2024-04-17 00:00:00+06:00,647.4494858223,676.58074536395,1601.0177370647368,29.56335069444444,46.791666666666664,2.08,0,0.4043986964250106,899.5418571728401,1597.821829758544,0.562213800915485
2024-04-18 00:00:00+06:00,1094.0463990729,1141.56160176135,1600.7408853667878,29.706666666666667,40.708333333333336,0.6699999999999999,0,0.6834625198082663,889.30725903362,1601.297628819564,0.5543995484798716
2024-04-19 00:00:00+06:00,956.9218837444,956.8832880222001,1615.3134587272796,31.43921875,21.755208333333332,0.0,0,0.592406308864886,892.0740668343001,1604.4818515898025,0.5547708107399171
2024-04-20 00:00:00+06:00,1180.8981901213,1213.4104391843,1624.8640573839202,32.23329861111111,7.746527777777778,0.0,0,0.7267673777107123,881.2625697247865,1607.4787717780805,0.5468091058041639
2024-04-21 00:00:00+06:00,1141.2816815659,1164.58731395755,1624.951691234032,32.34548611111111,21.32465277777778,0.0,0,0.7023480683903778,885.4007555575233,1610.5110399945297,0.5484539666679864
2024-04-22 00:00:00+06:00,1145.751570145,1204.3142963474,1623.518916538484,31.564913194444443,42.798611111111114,0.0,0,0.7057211089279236,868.2411370487866,1611.8060063562957,0.537216180994369
2024-04-23 00:00:00+06:00,635.3753338324,1264.128460257115,1624.4702844886474,31.618072916666666,48.486111111111114,0.0,0,0.3911277047658672,883.4407469746834,1614.0895965049024,0.5461830523301079
2024-04-24 00:00:00+06:00,1042.6590610667,1117.533231997,1632.4560073702573,32.21055555555555,27.458333333333332,1.46,0,0.6387057638057467,898.1847582324166,1615.86406595674,0.5551867800128786
2024-04-25 00:00:00+06:00,967.2738752908,1031.02865996375,1633.2403263258198,32.05739583333334,19.54861111111111,0.0,0,0.5922422191636699,897.2747270044599,1618.0162945057757,0.5539911865768813
2024-04-26 00:00:00+06:00,877.1242422404,902.0809777182,1637.5438831049412,32.18451388888889,14.595486111111112,0.0,0,0.5356340378355466,902.7511466044866,1620.055573723074,0.5567851341229892
2024-04-27 00:00:00+06:00,1065.9001918943,1182.33239575115,1634.2713602805377,31.99824652777778,27.916666666666668,0.25,0,0.6522173843340976,915.2744406934332,1621.4110078702477,0.5642496590962018
2024-04-28 00:00:00+06:00,1139.2691881353999,1253.0632192253,1644.6099377429762,32.760937500000004,32.583333333333336,0.0,0,0.6927291158771094,910.5019829931899,1623.0400316262896,0.5607389775299492
2024-04-29 00:00:00+06:00,1174.0209568654,1258.1802544255,1649.2157759363022,33.16612847222222,18.36284722222222,0.0,0,0.7118661936148883,905.0528306124667,1624.6099009138522,0.5568493010095302
2024-04-30 00:00:00+06:00,1198.3501078941,1224.5138881941,1646.9513397305618,32.78138888888889,21.625,0.0,0,0.7276171912220234,906.2631329394767,1626.3821746228175,0.5570136619343592
2024-05-01 00:00:00+06:00,415.8810808334,727.7515905673439,1651.1528828093249,33.13821180555556,16.088541666666668,0.0,0,0.2518731518827054,898.7502900236233,1628.0218634902142,0.5518742326824743
2024-05-02 00:00:00+06:00,851.1565768797,1448.6444295431556,1644.2619465814544,32.209583333333335,25.147569444444443,1.28,0,0.5176526639501201,911.2001242721533,1629.743489685217,0.5588866636567023
2024-05-03 00:00:00+06:00,1129.2716367562,1180.0066371352,1639.1616206912277,31.084253472222226,26.520833333333332,0.0,0,0.6889324533354989,923.6870171551867,1631.543993665077,0.5659915204423355
2024-05-04 00:00:00+06:00,818.0470481575,817.911297063,1636.0576663544612,31.385729166666668,54.21006944444445,0.1,0,0.500011133458584,900.05574572683,1632.6320998708613,0.5510685444795573
2024-05-05 00:00:00+06:00,861.5410369335,936.2054875355,1635.9810952918406,29.008993055555553,64.87152777777779,28.54,0,0.5266204110872141,891.1702207979433,1632.8798542097727,0.5455024881358573
2024-05-06 00:00:00+06:00,479.1993638019,483.6262728297,1600.3118406521962,24.821770833333332,80.62847222222221,6.050000000000001,0,0.2994412411562271,877.98585585704,1632.9352210138181,0.5373719010081969
2024-05-07 00:00:00+06:00,954.7539336048,1010.283531544,1612.8353991526449,26.591493055555556,45.032986111111114,3.93,0,0.5919723327665122,875.04045153189,1633.5824585812827,0.5353042442011005
2024-05-08 00:00:00+06:00,690.8378566124,712.2679178244,1606.0026993090614,26.13859375,66.74652777777779,0.0,0,0.43015983529144375,863.44854988133,1633.9838943347345,0.5280436185479702
2024-05-09 00:00:00+06:00,721.0729085854,725.98121185345,1624.6699708578826,27.701736111111114,54.01215277777778,0.0,0,0.44382731355873356,879.4305635926999,1634.9935628660098,0.5374631725434066
2024-05-10 00:00:00+06:00,877.9590625120001,900.4823274342,1627.5494436169802,28.04088541666667,35.97743055555556,3.15,0,0.5394361848454017,888.44694917027,1635.8711596766836,0.542560798205617
2024-05-11 00:00:00+06:00,974.0459572907,1002.0978431296,1608.4046412639577,26.59279513888889,45.75,1.1099999999999999,0,0.6055975793039556,888.5314084258266,1636.7886851186527,0.5422844570331832
2024-05-12 00:00:00+06:00,771.6360184148,788.4910560352,1628.1904379746777,28.105243055555558,37.875,0.0,0,0.47392246043076247,882.4287257646,1636.943163699356,0.5385178581984633
2024-05-13 00:00:00+06:00,767.2646083452,781.4036611276,1637.170717103998,29.75027777777778,35.90972222222222,0.0,0,0.46865278026864504,850.30626617342,1635.7256127405215,0.5189100015047259
2024-05-14 00:00:00+06:00,880.0628368322,896.9294126688,1643.753695845878,30.819756944444446,39.07465277777778,0.28,0,0.5353982406587493,840.8346758533867,1634.8351146571954,0.5134370156829547
2024-05-15 00:00:00+06:00,714.1098474244,744.1761240179,1649.1460735718424,31.515295138888888,47.829861111111114,0.0,0,0.43301794720811365,823.6857393645766,1634.6386439125095,0.5030865918505805
2024-05-16 00:00:00+06:00,1162.8417874892,1224.07268012295,1654.4888981837928,32.05243055555555,39.08506944444444,0.0,0,0.7028404897522758,800.1999890600333,1634.3605212623572,0.4888773433231977
2024-05-17 00:00:00+06:00,1022.0562723133,1049.25213507345,1655.0328564605495,32.435972222222226,37.41319444444444,0.12,0,0.6175443999940085,786.3372863655866,1633.7148284662228,0.4804815715937742
2024-05-18 00:00:00+06:00,385.1082562222,388.5012595611,1633.3840715403126,29.95114583333333,52.958333333333336,0.11,0,0.23577324092491947,783.3695509903199,1633.6781948821038,0.47868700099291334
2024-05-19 00:00:00+06:00,690.3561358778,741.24578782975,1622.7460888946175,28.477951388888886,65.96006944444444,2.15,0,0.42542461855388414,777.9962891912166,1633.9263276081629,0.47531994789987564
2024-05-20 00:00:00+06:00,785.3672418942,818.522234257,1626.525061505286,28.16701388888889,50.49131944444445,0.34,0,0.4828497638809039,779.1319941219033,1634.037554994696,0.4759787826141639
2024-05-21 00:00:00+06:00,1052.9195518114,1052.8840521002999,1644.3688182579656,30.395208333333333,35.38194444444444,0.0,0,0.6403183641774821,781.4999951841132,1633.8297690986228,0.47749891093357105
2024-05-22 00:00:00+06:00,797.9945206282,806.04879158895,1635.5619891420354,30.0178125,60.03819444444445,4.4399999999999995,0,0.4879023393340187,791.0715518877033,1635.0722360487446,0.483116638311157
2024-05-23 00:00:00+06:00,1114.8357451735,1178.6626847646,1654.7603404269098,31.757239583333334,24.628472222222225,0.0,0,0.673714324628958,780.61241676866,1635.5130901968737,0.47652395302938905
2024-05-24 00:00:00+06:00,1313.1506283938,1314.03611085075,1658.783911690478,32.84017361111111,27.041666666666668,0.0,0,0.7916345336720557,777.4583372053401,1636.3034276692845,0.4743799857304064
2024-05-25 00:00:00+06:00,969.8076529575,1030.08438915655,1660.7660895848862,32.463940972222225,40.96006944444444,1.92,0,0.5839519839906573,769.72676527999,1636.634562907442,0.4695601402794239
2024-05-26 00:00:00+06:00,694.0437624036,764.2990501265,1642.178240526037,30.182447916666664,85.375,6.77,0,0.42263607279394827,756.4481602418767,1636.6068774311238,0.4614065062010658
2024-05-27 00:00:00+06:00,102.2264041589,103.6807365265,1597.7448315155043,26.247361111111115,94.22743055555556,164.39000000000001,0,0.06398168352197733,737.8016704002233,1637.1030856188625,0.44973454249331213
2024-05-28 00:00:00+06:00,855.1214785344,922.81052753855,1617.8949952431942,28.310381944444444,84.10590277777779,54.43,0,0.5285395412239731,741.7507225639233,1637.405935394956,0.45205884518415423
2024-05-29 00:00:00+06:00,659.5528622011,671.6091776201499,1643.3216535957288,31.58067708333333,76.83333333333333,0.0,0,0.4013534786436616,744.0464269147234,1637.2606962702484,0.4535065126658496
2024-05-30 00:00:00+06:00,493.7775987578,511.956617074,1638.607660225993,30.953385416666666,73.16666666666667,0.0,0,0.3013397354005408,730.3861355872199,1636.4247681083339,0.4453438302781258
2024-05-31 00:00:00+06:00,0.0,1572.1104439389064,1631.782098925291,30.30527777777778,55.16493055555555,0.14,3,0.0,720.9374476053633,1635.3125093841309,0.439794145691696
2024-06-01 00:00:00+06:00,762.1245156217,843.3808369203,1643.1629390578862,31.4878125,45.791666666666664,0.0,0,0.4638155459242934,691.3452168065566,1634.1490263332164,0.42202755836026534
2024-06-02 00:00:00+06:00,968.0737827831,1093.6535677683,1646.6056024729928,31.717083333333335,49.32118055555555,0.0,0,0.5879208605443683,661.8510535344866,1633.2378870887856,0.40425308037791363
2024-06-03 00:00:00+06:00,852.1181960781,880.1700299378,1639.394487950459,30.529756944444443,66.30555555555556,0.71,0,0.5197761748872308,649.0141116604133,1632.9356497988801,0.39639397234708296
2024-06-04 00:00:00+06:00,932.5810687997999,990.95256048495,1629.7475184096488,29.65296875,52.5,2.45,0,0.5722242606694302,626.0022404644866,1632.6557349357265,0.38221315172862014
2024-06-05 00:00:00+06:00,766.3460649096,820.7525890081,1637.5858491558424,30.654149305555553,44.45659722222222,0.0,0,0.4679730624838039,599.8233324013466,1631.621687466369,0.3661181595992567
2024-06-06 00:00:00+06:00,640.9798800335,726.79136582885,1626.0610235965237,29.921944444444446,59.708333333333336,4.13,0,0.3941917743134756,564.7260140076334,1630.0800766790935,0.344774214126674
2024-06-07 00:00:00+06:00,596.2154697128,642.7704329007499,1629.7128234813822,29.644097222222225,63.001736111111114,2.18,0,0.36584081632196297,551.7247356139167,1629.1342874482664,0.33697187664067046
2024-06-08 00:00:00+06:00,489.12575082489997,544.69704303805,1634.6040280026061,30.851753472222224,49.248263888888886,0.1,0,0.2992319500292582,536.5671187785067,1627.5050690554028,0.32821657992141823
2024-06-09 00:00:00+06:00,479.6009113686,515.3958692393,1626.7188793274386,30.41722222222222,70.50173611111111,0.0,0,0.2948271624946588,514.2586839482167,1626.0789057493212,0.3151104860793995
2024-06-10 00:00:00+06:00,414.6512620411,427.32672003734996,1623.2908868961183,30.051093750000003,69.0,0.13,0,0.25543866807134696,516.2776018023634,1624.638887602078,0.31687846346786175
2024-06-11 00:00:00+06:00,890.1075833258001,962.86124925585,1637.2759312574838,31.460520833333334,59.70659722222222,0.0,0,0.5436515411560269,526.2098550334966,1623.7153547708542,0.32327223795626264
2024-06-12 00:00:00+06:00,836.1357388691999,875.5385916711,1632.8135433627667,31.36729166666667,67.83506944444444,0.0,0,0.5120828047195057,544.5480830764333,1624.095813952207,0.3346532699718979
2024-06-13 00:00:00+06:00,470.2540970071,497.34729701545,1618.6758509884453,29.52168402777778,81.14409722222221,5.51,0,0.2905177690270347,516.0440337919533,1623.400759364509,0.31703528526443214
2024-06-14 00:00:00+06:00,430.6492079687,438.525264702,1615.77831184575,29.539635416666666,89.0642361111111,1.8900000000000001,0,0.2665274096152194,508.43894182381996,1621.778233749835,0.3126745141783692
2024-06-15 00:00:00+06:00,275.074863525,292.5522137874,1619.5844066563623,30.220277777777778,78.79166666666667,0.0,0,0.16984286980935623,501.13924607054,1619.9710414138833,0.30841097500289555
2024-06-16 00:00:00+06:00,137.2313741512,777.1765067278875,1627.698679127624,30.826614583333335,79.08333333333333,1.08,0,0.08431006052345638,518.20400749285,1618.5286546903403,0.31915359297878254
2024-06-17 00:00:00+06:00,0.0,1567.3429471921318,1624.3169528431451,31.12940972222222,77.16666666666667,0.0,0,0.0,504.7703208316533,1616.3169289153118,0.3112846394017913
2024-06-18 00:00:00+06:00,0.0,1557.7511052186442,1614.3486430000073,29.85557291666667,83.33333333333333,5.78,0,0.0,477.56391680358666,1613.9198275746048,0.29490233166539304
2024-06-19 00:00:00+06:00,0.0,1539.5163654877797,1595.5036374245635,27.91135416666667,86.89409722222223,1.38,0,0.0,468.92128952676,1611.739789173694,0.29013134878744473
2024-06-20 00:00:00+06:00,0.0,1542.6589739614167,1598.120494639707,27.777256944444446,85.9392361111111,1.4,0,0.0,450.39057589498003,1609.8746805950204,0.27903494712523813
2024-06-21 00:00:00+06:00,407.95616881669997,1350.2654661413037,1607.1883122172214,29.163663194444442,66.08159722222221,4.58,0,0.25383221475391254,442.94749453000674,1607.5863926879892,0.2749734561893605
2024-06-22 00:00:00+06:00,660.1072401112,660.0916491001,1605.8837886410004,29.783038194444444,65.16666666666667,1.79,0,0.41105542305139287,437.70868818830996,1605.9915755762754,0.2720523471242876
2024-06-23 00:00:00+06:00,643.8975834851,655.0706159004,1615.9990125080267,30.871961805555557,56.541666666666664,0.0,0,0.3984517184114936,443.16200408907,1604.3749775451254,0.2758751883528018
2024-06-24 00:00:00+06:00,1030.3751885819,1081.241252931,1617.5655451675898,31.271770833333335,59.166666666666664,0.0,0,0.6369913056445244,458.59536279470666,1602.49128683828,0.28601211693629863
2024-06-25 00:00:00+06:00,992.0113593376001,1065.116437105,1614.4722555893263,31.238298611111116,85.7517361111111,0.49,0,0.6144493074459734,471.30551602675337,1600.786330172331,0.2943981735786656
2024-06-26 00:00:00+06:00,652.373245447,781.6389737982,1609.158606956085,30.577065972222226,66.74826388888889,4.34,0,0.4054126439910369,490.8624664745433,1599.2034126711178,0.3070655464686492
2024-06-27 00:00:00+06:00,0.0,1543.8979568768739,1597.0433576122625,29.69065972222222,67.54340277777779,4.02,0,0.0,481.8787710129166,1597.0305764410577,0.30210245561134397
2024-06-28 00:00:00+06:00,431.4001031571,444.5981938916,1594.645885155495,29.314565972222223,80.16666666666667,9.08,0,0.270530346061774,478.89737222464663,1594.5241692671466,0.3010123891476893
2024-06-29 00:00:00+06:00,274.7867261594,296.14512800495004,1584.3918901474478,28.825,83.33333333333333,8.68,0,0.1734335601363294,474.74556302954664,1592.8411046734623,0.2986766624555364
2024-06-30 00:00:00+06:00,511.9428426693,533.0929360799,1588.5104972190002,28.95703125,85.41666666666667,11.0,0,0.3222785392766095,491.85280122379334,1591.3201394999844,0.3098301345936956
2024-07-01 00:00:00+06:00,359.1139157858,398.27386453820003,1576.811165807025,28.188142361111108,99.4357638888889,12.46,0,0.2277469386145566,514.4482802071433,1589.698564747855,0.32438889124904186
2024-07-02 00:00:00+06:00,151.8816619411,161.4272622564,1574.6925622517902,27.875486111111112,95.35590277777777,39.92,0,0.09645162845242068,533.5771675542467,1587.5801421172216,0.3367326824838315
2024-07-03 00:00:00+06:00,592.8393777733,621.05360802345,1573.9933359231331,27.966006944444445,77.95833333333333,1.77,0,0.37664668854878286,557.7544299543767,1585.7879180063014,0.3521268175746829
2024-07-04 00:00:00+06:00,376.6596598464,390.18791283815,1573.7942610494376,28.154114583333335,84.375,3.73,0,0.23933221080323155,557.7544299543767,1584.3743434956589,0.3521268175746829
2024-07-05 00:00:00+06:00,543.0536239604,553.19210007215,1568.9372119449154,28.157447916666666,79.53993055555556,5.3999999999999995,0,0.3461283344074743,557.7544299543767,1583.3274448255574,0.3521268175746829
2024-07-06 00:00:00+06:00,483.8156897826,750.4841258254885,1578.216510245108,28.932031249999998,72.96006944444444,6.64,0,0.30655850236128884,557.7544299543767,1582.1045889292452,0.3521268175746829
2024-07-07 00:00:00+06:00,759.8149467356,793.4793973169,1581.21488254688,29.565468750000004,60.375,0.0,0,0.48052605317738833,544.15589099382,1580.450252466996,0.34366574374955244
2024-07-08 00:00:00+06:00,952.126511994,1022.0571954439,1578.0933067972412,29.931336805555556,70.53993055555556,0.0,0,0.603339807534164,522.1523163234466,1578.5059020086323,0.32996389631450607
2024-07-09 00:00:00+06:00,860.90550833,919.226098259,1575.570179348969,29.933350694444442,73.00173611111111,0.22,0,0.5464088617656683,500.68906354061,1576.2010878248627,0.31668217236745627
2024-07-10 00:00:00+06:00,1001.3597754748,1045.7357211602,1575.803361859723,30.07892361111111,63.541666666666664,0.71,0,0.6354598547708521,466.34322392121334,1573.9771009472067,0.2954491288459721
2024-07-11 00:00:00+06:00,620.596719477,688.5534483247,1572.0908443556787,29.634027777777778,78.04166666666667,2.94,0,0.39475881543687225,433.27617860995997,1572.080009258147,0.27496748526443965
2024-07-12 00:00:00+06:00,746.6937752210999,774.3099795273499,1557.6213281454372,28.624756944444442,84.70833333333333,6.720000000000001,0,0.47938081080986594,411.5304037617267,1570.2841002471184,0.26145373046473847
2024-07-13 00:00:00+06:00,345.6998211541,374.61583949335,1568.1839131779163,29.780798611111113,69.625,0.9299999999999999,0,0.2204459682624477,411.5304037617267,1568.9306363647067,0.26145373046473847
2024-07-14 00:00:00+06:00,943.8663537961,1011.5014474327,1570.149356641418,30.56052083333333,70.74826388888889,0.13,0,0.6011315737599955,427.26717233818334,1567.695109931784,0.27177166920235823
2024-07-15 00:00:00+06:00,952.9392330255,1011.66039895165,1570.9371640924746,30.74449652777778,71.50173611111111,0.0,0,0.6066055694697439,439.40381265053,1566.5037597558444,0.2797419977962082
2024-07-16 00:00:00+06:00,711.0979945643,762.19762982265,1564.1460002086174,30.561840277777776,73.70659722222221,0.32,0,0.4546237975671438,431.4947267036467,1565.004229742549,0.2749310478315007
2024-07-17 00:00:00+06:00,725.3178720039,774.4166999471,1570.5502295155393,31.39453125,56.666666666666664,0.0,0,0.4618240527255442,447.79237855646,1563.8867734396272,0.285656301132995
2024-07-18 00:00:00+06:00,0.0,1517.4289403115595,1571.9414076807377,31.81873263888889,54.54340277777778,0.17,0,0.0,453.59585083306666,1562.0593097555472,0.2895906767239842
2024-07-19 00:00:00+06:00,0.0,1509.778012288048,1564.0966773215207,30.979444444444443,55.625,0.34,0,0.0,446.30738803758334,1559.9966992831614,0.28528439889615703
2024-07-20 00:00:00+06:00,0.0,1507.7126184264196,1561.4348177503387,30.602326388888887,72.14409722222221,0.0,0,0.0,446.32141447754003,1558.0948843357114,0.2855937413502568
2024-07-21 00:00:00+06:00,0.0,1504.3562329689048,1557.558218349746,30.005920138888886,77.56423611111111,0.0,0,0.0,441.26388262758667,1556.8051142954828,0.28258042742092804
2024-07-22 00:00:00+06:00,0.0,1494.8369939266192,1547.553274890092,29.193125,78.95833333333333,1.53,0,0.0,440.24560264146,1555.116967706584,0.28225261029730786
2024-07-23 00:00:00+06:00,0.0,1494.5877609090592,1546.854586994933,29.329114583333336,80.70833333333333,1.11,0,0.0,437.88840188795336,1553.3087264533285,0.28127793756877306
2024-07-24 00:00:00+06:00,0.0,1499.0029170261641,1550.8459388379151,29.88309027777778,77.70833333333333,0.0,0,0.0,438.6374800479,1551.3474318219603,0.2825498807002491
2024-07-25 00:00:00+06:00,0.0,1506.011730443395,1557.5595049175258,30.86097222222222,70.20833333333333,0.19,0,0.0,442.8238633189467,1549.3458106675362,0.2860338871309925
2024-07-26 00:00:00+06:00,0.0,1502.917781616692,1555.2813366252321,30.919114583333336,60.498263888888886,2.84,0,0.0,445.09418713991,1547.1786804415,0.28844815343885466
2024-07-27 00:00:00+06:00,0.0,1504.4517582293217,1556.4394411399044,31.06826388888889,61.08506944444445,0.0,0,0.0,440.39095525492667,1545.1157489667066,0.28587308786364063
2024-07-28 00:00:00+06:00,903.5031604508,941.17987186055,1557.5800921678192,31.11763888888889,61.20659722222222,0.0,0,0.5800685081903663,436.7803545314767,1543.3950625542059,0.28402333001843577
2024-07-29 00:00:00+06:00,638.8859355298,752.5157044342001,1548.6513848692648,30.48234375,70.46006944444444,0.86,0,0.4125434179518291,442.43672152374336,1541.4740933904202,0.28804823315043027
2024-07-30 00:00:00+06:00,274.6702642628,324.21278195075,1543.5245968201293,30.129895833333332,80.37326388888889,6.1499999999999995,0,0.17795004033538442,433.9388673728266,1539.4419549048264,0.2832269086801294
2024-07-31 00:00:00+06:00,848.0434713702,919.86768722905,1543.2874767193755,29.846493055555555,67.89583333333333,1.46,0,0.5495045376593855,438.2897312475267,1537.6405974187649,0.28681553689268363
2024-08-01 00:00:00+06:00,325.9858302393,337.80842043585,1519.8686517293952,27.45192708333333,93.75,35.25,0,0.21448289618209726,446.6603884364767,1535.891528787939,0.29287889828417335
2024-08-02 00:00:00+06:00,374.1854939088,374.1854939088,1512.1150217515547,26.87623263888889,96.39756944444444,47.34,0,0.2474583537139676,449.52395630653,1533.4341348797714,0.2955501807445332
2024-08-03 00:00:00+06:00,377.0804530451,386.3399168608,1516.7398126259413,27.476076388888888,87.5,10.07,0,0.2486124844262235,479.79146946208334,1530.6585358794541,0.31588204963506816
2024-08-04 00:00:00+06:00,391.3276684618,548.1751422510282,1530.2441107380516,29.068975694444443,59.998263888888886,0.0,0,0.2557289165276113,496.31932759831335,1528.1380951816368,0.3269858735071508
