generation_date,generation_kwh,generation_kwh_filled,expected_energy_kwh,actual_power_kw,expected_power_kw,ghi,elevation,temp,clouds_all,visibility,rain_1h,is_daytime,is_anomaly,long_gap,plant_capacity,plant_name,pr_hourly
2024-03-09 08:00:00+06:00,48.6166567222,48.6166567222,92.60709074849191,48.6166567222,92.60709074849193,421.61071084087456,29.02432909722405,23.637083333333333,0.0,3145.8333333333335,0.0,True,False,0,269.28,HKL (GGI),0.52497769154887
2024-03-09 09:00:00+06:00,77.4049838667,91.1177048334,137.8857840411795,92.88598064004,137.8857840411795,626.2125118454081,41.41728441327107,24.296666666666667,0.0,3322.222222222222,0.0,True,False,0,269.28,HKL (GGI),0.5613702993746117
2024-03-09 10:00:00+06:00,163.4385429222,163.4385429222,172.73728961019697,163.4385429222,172.73728961019697,778.1847929224331,52.221152678204625,26.265,0.0,3588.8888888888887,0.0,True,False,0,269.28,HKL (GGI),0.9461682725890818
2024-03-09 11:00:00+06:00,96.8265732889,96.8265732889,193.78786397553057,96.82657328890001,193.7878639755306,864.786004642175,59.646146867068175,28.70958333333333,0.0,3855.555555555555,0.0,True,False,0,269.28,HKL (GGI),0.4996524101278406
2024-03-09 12:00:00+06:00,190.5230521166,190.5230521166,197.22464596552294,190.52305211659998,197.22464596552297,879.3553724305912,61.046256373313916,28.932916666666667,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),0.9660205051142825
2024-03-09 13:00:00+06:00,192.5245428666,192.5245428666,184.147780586134,192.5245428666,184.14778058613402,820.8027563785016,55.70969627390239,29.010416666666668,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0454893469462578
2024-03-09 14:00:00+06:00,167.7965074555,167.7965074555,155.79876169204312,167.7965074555,155.79876169204312,693.5811523350452,45.95945968205272,29.33583333333333,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0770079661298722
2024-03-09 15:00:00+06:00,131.5224394722,131.5224394722,113.79934591675209,131.5224394722,113.79934591675209,507.8822115751093,34.05969036285557,28.609583333333333,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.1557398543258142
2024-03-09 16:00:00+06:00,70.7939488389,70.7939488389,62.75750857998907,70.7939488389,62.75750857998907,281.60896150248004,21.14922593923881,27.302083333333332,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.128055438157936
2024-03-09 17:00:00+06:00,14.737699727799999,14.737699727799999,14.102169804873439,14.737699727799999,14.102169804873439,63.376419311956056,7.745880674377587,26.664583333333336,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),1.0450661090966962
2024-03-09 18:00:00+06:00,0.20754195000000003,0.13557075000000002,0.0036954220658904882,0.20754195,0.0036954220658904882,0.016667780791108044,-5.884261448399225,25.667083333333334,0.0,4000.0,0.0,True,False,0,269.28,HKL (GGI),56.161906894385694
2024-03-09 19:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-19.56468771009963,24.058333333333334,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 20:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-33.11917477904894,21.17875,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 21:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-46.2650884905467,19.412499999999998,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 22:00:00+06:00,0.0,0.0,0.0,,0.0,0.0,-58.33726174314629,18.848333333333333,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-09 23:00:00+06:00,0.0,0.0,0.0,,0.0,0.0,-67.38932714246945,18.384999999999998,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 00:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-69.18275147448922,18.726666666666663,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 01:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-62.35932724550391,18.757916666666667,0.0,4000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 02:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-51.09050517212228,18.223333333333333,0.0,3770.8333333333335,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 03:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-38.23453907596981,18.152083333333334,0.0,3500.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 04:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.784733861033786,18.47,18.333333333333332,3500.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 05:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-11.118307085041463,18.761666666666667,40.0,3500.0,0.0,False,False,0,269.28,HKL (GGI),
2024-03-10 06:00:00+06:00,2.1513751889,2.5782876888999997,3.820119579714989,2.58165022668,3.8201195797149894,17.79841641424538,2.565764117289898,18.531250000000004,21.666666666666668,3408.3333333333335,0.0,True,False,0,269.28,HKL (GGI),0.563169592994916
2024-03-10 07:00:00+06:00,19.41827125,19.41827125,41.52904759588675,19.41827125,41.52904759588675,191.51752656119265,16.102965749618452,19.993750000000002,0.0,3208.3333333333335,0.0,True,False,0,269.28,HKL (GGI),0.4675828696809142
2024-03-10 08:00:00+06:00,36.8783017764,40.5192076646,93.13190113381953,40.23087466516363,93.13190113381954,425.13976396070854,29.27864457394484,22.996666666666666,0.0,3283.3333333333335,0.0,True,False,0,269.28,HKL (GGI),0.39597926518659
2024-03-10 09:00:00+06:00,81.6741784222,95.6415614833,138.23114877788763,98.00901410664001,138.23114877788763,629.5600489205101,41.7075075825181,23.579583333333332,0.0,3614.5833333333335,0.0,True,False,0,269.28,HKL (GGI),0.5908522004214519
2024-03-10 10:00:00+06:00,95.7950970445,95.7950970445,172.9912342676239,95.7950970445,172.9912342676239,781.2670793586079,52.562131321762564,25.64708333333333,0.0,3864.5833333333335,0.0,True,False,0,269.28,HKL (GGI),0.5537569429460305
